ID,Server,Channel,Content Length,Content
560979445993832448,MINECRAFT,minecraft,7,On Jan?
560979566105985024,MINECRAFT,minecraft,24,I was the 5000th chicken
560979827218186261,MINECRAFT,minecraft,0,
560979867693481994,MINECRAFT,minecraft,1,👄
560979957074100244,MINECRAFT,minecraft,90,I think it’s funny that you call this off topic yet many other messages here are off topic
560980032739344411,MINECRAFT,minecraft,14,That’s illegal
560980329867902987,MINECRAFT,minecraft,22,So we back in the mine
560980413598924830,MINECRAFT,minecraft,12,Side to side
560981839737520148,MINECRAFT,off-topic,0,
560981847715086338,MINECRAFT,off-topic,8,Oh no :(
560981869575929870,MINECRAFT,off-topic,7,Not iko
560981949024305155,MINECRAFT,off-topic,60,I leveled up fast by asking question on how to download mods
560982038497329162,MINECRAFT,off-topic,1,O
560982120063827989,MINECRAFT,off-topic,88,When I didn’t I went an hour of talking to smart Minecraft players telling me what to do
