ID,Server,Channel,Content Length,Content
558865327434235920,Official Fortnite,off-topic,3,uhh
558865767882555392,Official Fortnite,off-topic,23,u got the flawless axe?
558865819296202765,Official Fortnite,off-topic,8,jammermt
558865928461484052,Official Fortnite,lfg-creative,3,uhh
558866189762297888,Official Fortnite,lfg-creative,110,anyone wanna make a map with me?  dm me if u wanna make a map. im thinking deathrun. but whatever u liek works
558868966831816725,Official Fortnite,lfg-battleroyale-console,28,anyone wanna help me xp farm
558869112743395339,Official Fortnite,lfg-battleroyale-console,80,i'll help u and u help me. dm me im kinda lonley 😦 my fortnite name is moonwhine
558869284214800384,Official Fortnite,lfg-battleroyale-console,9,ali a fan
558871232301498388,Official Fortnite,lfg-battleroyale-console,29,anyone wanna help me xp grind
558871392800735233,Official Fortnite,lfg-battleroyale-console,39,or someone to make a creative thig with
558871518197841920,Official Fortnite,fortnite-general,18,anyone wanna grind
558871657209528320,Official Fortnite,fortnite-general,4,same
