ID,Server,Channel,Content Length,Content
558445831208960042,MINECRAFT,minecraft,22,its so hot in texas :v
558446267034763293,MINECRAFT,minecraft,7,LOL BET
558446351659040768,MINECRAFT,minecraft,8,MeepCity
558446375965294601,MINECRAFT,minecraft,8,(roblox)
558446500217356290,MINECRAFT,minecraft,6,Reall?
558446611907477516,MINECRAFT,minecraft,52,Oh sorry i was just stating the origin of my usename
558446691003662347,MINECRAFT,minecraft,29,dude it's still light outside
558446789997363221,MINECRAFT,minecraft,10,not for me
558446824927657984,MINECRAFT,minecraft,31,I'm sorry do you live in texas?
558446950484017152,MINECRAFT,minecraft,10,thanks you
558447013977522206,MINECRAFT,minecraft,49,i was about to ping mods cuz of this stalker here
558447168403275792,MINECRAFT,minecraft,17,i have a question
558447269150588928,MINECRAFT,minecraft,63,can you connect to servers such as hypixel from pocket edition?
558447390659575819,MINECRAFT,minecraft,51,so... u can only use those servers that are listed>
558447467193171968,MINECRAFT,minecraft,36,(the hive... cubecraft games.. etc.?
