ID,Server,Channel,Content Length,Content
558767826119426060,MINECRAFT,minecraft,6,Hello?
558767876207542310,MINECRAFT,minecraft,2,hi
558767954607734785,MINECRAFT,minecraft,39,i am playing Minecraft pokect edtion rn
558768012425953290,MINECRAFT,minecraft,4,cool
558768044051136533,MINECRAFT,minecraft,13,im on a sever
558768096765280270,MINECRAFT,minecraft,20,I wanna call someone
558768120009981982,MINECRAFT,minecraft,9,soooo bad
558768299324735499,MINECRAFT,minecraft,8,congrats
558768496889036842,MINECRAFT,minecraft,17,2 mods already?))
558768547183198218,MINECRAFT,minecraft,25,oh no my ipad fell asleep
