ID,Server,Channel,Content Length,Content
558837466258472970,Official Fortnite,clan-recruiting,84,anyone got a clan I can join I am semi decent I can build and get accused for aimbot
558840897706655755,Official Fortnite,lfg-battleroyale-console,110,nae ps4 74 wins 4.6 kd 5%winrate decent builder ggets accused for aimbot multiple accounts banned for "aimbot"
558841076853637141,Official Fortnite,lfg-battleroyale-console,21,dm me if wanna tryout
559032596433076237,Official Fortnite,lfg-battleroyale-console,61,anyone trying to do squads dm me if u wanna btw be nae server
559033522921406474,Official Fortnite,battle-royale,8,#pvp lfg
559034450072305674,Official Fortnite,lfg-battleroyale-console,89,I need someone to play with so dm me if you wanna play nae sever im ps4 Username Sickie05
559034641345150996,Official Fortnite,lfg-battleroyale-console,108,I need someone to play with so dm me if you wanna play nae sever im ps4 Username Sickie05 (ill try to carry)
559089211341275136,Official Fortnite,battleroyale-images,23,Fe4rless im pretty sure
559089457056317450,Official Fortnite,off-topic,19,Ali-A sucks 8=====D
559090007600529438,Official Fortnite,off-topic,54,<:vinder:504282002330091530> <:RIP:401482196394835970>
559090226862227457,Official Fortnite,off-topic,24,<#426480013899202580> ??
