ID,Channel,Content Length,Content
558836333263454254,minecraft,31,take it down to NOTCHNLNL*WHEEZE*
558836775640891422,minecraft,19,"shut up you idiot"
558836801603895337,minecraft,3,lol
558840448710344707,minecraft,34,that's not very christian language
558840565245149184,minecraft,5,memes
558840634820263946,minecraft,4,late
558841287617413146,minecraft,74,Hey guys_ stop putting star on the spot like that. Mind your own business.
558841514307092490,minecraft,4,?kim
558841561971032092,minecraft,3,oof
558841683542933507,minecraft,26,HEY SO 1.14 IS PRETTY COOL
558842492100018217,minecraft,44,looking for a minecraft girlfriend im lonely
558853591759192064,minecraft,8,Bye guys
558853616967090186,minecraft,3,lol
