ID,Server,Channel,Content Length,Content
558817742589788180,MINECRAFT,minecraft,2,hi
558818079358844949,MINECRAFT,beta-n-bugs,65,<@213262792441069568> U my friend have a cracked version probably
558818402404270103,MINECRAFT,minecraft,51,<@315209577928851456> what don't you like abou 1.10
558818645028110351,MINECRAFT,minecraft,70,<@315209577928851456> they will release a texture for the old textures
558818821054398496,MINECRAFT,minecraft,20,I meant texture pack
558818912792346625,MINECRAFT,minecraft,22,nah most ppl like them
558818943431868426,MINECRAFT,minecraft,12,including me
558819148742787081,MINECRAFT,minecraft,5,sniff
558819175619887108,MINECRAFT,minecraft,9,snif snif
558819237154783244,MINECRAFT,minecraft,32,I smell a new update coming soon
558819367953891328,MINECRAFT,minecraft,38,<@480459029068513280> like a hamburger
558819393656717312,MINECRAFT,minecraft,9,and steak
558819602126340106,MINECRAFT,minecraft,70,<@446254740708261889> only old school bois know  <@446254740708261889>
558819731914752001,MINECRAFT,minecraft,53,nether reactors create mini nethers in the over world
558819924135641111,MINECRAFT,minecraft,14,I smellllll it
558819948290506754,MINECRAFT,minecraft,10,it's close
558819973615845388,MINECRAFT,minecraft,10,very close
558820178075582464,MINECRAFT,minecraft,18,I Smell THE UPDATE
558820330911563806,MINECRAFT,minecraft,15,creeping closly
558820477896753163,MINECRAFT,minecraft,22,I CAN TASTE ITVALREADY
558820670755045377,MINECRAFT,minecraft,37,<:alex:302438846283644930> I smell it
558820808341061642,MINECRAFT,minecraft,41,I can already feel the update on my hands
558820868416077824,MINECRAFT,minecraft,10,it's heavu
558820938427269130,MINECRAFT,minecraft,14,and but smooth
558821033625387026,MINECRAFT,minecraft,21,nope I take that back
558821058745073684,MINECRAFT,minecraft,10,it's rough
558821328539484169,MINECRAFT,minecraft,32,no but I think I saw catch a rat
558821480801239049,MINECRAFT,minecraft,33,it's getting heavier every second
558821506977628161,MINECRAFT,minecraft,21,<@480459029068513280>
558821636644798505,MINECRAFT,minecraft,24,it's as heavy as the sky
558821881701072897,MINECRAFT,minecraft,31,it's one big big enermouse rock
558822227483688960,MINECRAFT,minecraft,67,<@480459029068513280> the feature rock is taller than mount everest
558822419092209667,MINECRAFT,minecraft,68,the feature rock is bigger than mount everest  <@480459029068513280>
558822745543147550,MINECRAFT,minecraft,77,<@480459029068513280> it's heavier than the sky atlas is holding in mythology
558822900623474689,MINECRAFT,minecraft,4,true
558823441755799562,MINECRAFT,minecraft,25,I wonder how 2b2t is doin
558824037682249730,MINECRAFT,minecraft,34,is 2b2t still booming with players
558824155198521345,MINECRAFT,minecraft,39,I wonder does popbob still play on 2b2t
558824214912565270,MINECRAFT,minecraft,24,<@515846663496138772> me
558825025801551902,MINECRAFT,minecraft,34,what are some good bedrock servers
558825273169281043,MINECRAFT,minecraft,24,<@534888001910865923> me
