ID,Channel,Content Length,Content
558432700550217729,global-md,18,But its on topic..
558432896856096768,global-md,10,Wots ditf?
558432951428186114,global-md,1,O
558760334207221774,global-md,119,<@148218385455382529> im pretty sure they are role playing_ and phrases within the asterisks are actions done in the rp
558763262343381030,global-md,35,Hey_ i simply answered his question
558763520406192149,global-md,53,New 5*s bouta be able to be upgraded cuz votes thingy
558806257713020938,global-md,41,not many LN readers in this chat_ i see..
558806716922200064,global-md,26,delete md and read ln plez
558807703158390785,global-md,51,am i allowed to spoil ln in <#314775261826777098> ?
558807856678436885,global-md,4,hmmm
558807921404674068,global-md,22,gunna spoil smth there
558808479125471232,anime-topic,76,LN spoiler: ||waiting for banner with [Stacia - Goddess of Creation] Asuna||
558808602543128576,global-md,51,if u dont mind ln spoiler_ <#314775261826777098> :>
558808755874037761,global-md,6,ermmmm
558808827005501441,global-md,22,id say around 4th cour
558808877701922827,global-md,22,so near the end of alc
558808973311082507,global-md,2,:p
558809242124156948,global-md,5,me..?
558809469547446272,global-md,64,i dont keep track of what volumes are airing in the anime rn ://
558809534999560193,global-md,4,reee
558810109703094273,anime-topic,4,:>>>
558810273171898371,anime-topic,15,ass and kurt..?
558810533457952768,anime-topic,2,ah
558810784512213002,anime-topic,45,they ||stay in the underworld for 200 years||
558810924224479234,anime-topic,65,and then ||asks for their memory to be erased when they get out||
558810957866860545,anime-topic,36,||memory of the 200 years_ that is||
558811030327918634,anime-topic,3,uhh
558811117116325898,anime-topic,61,||cuz itll kill them cuz it uses up too much brain capacity||
558811134262640652,anime-topic,3,and
558811264202309634,anime-topic,129,||the underworld acceleration speed is ramped up to an insane amount_ and that 200 years was a couple seconds in the real world||
558811410155700274,anime-topic,7,||cuz||
558811419043430400,anime-topic,12,you know how
558811430019792921,anime-topic,16,a couple eps ago
558811437624066049,anime-topic,11,they showed
558811485342531595,anime-topic,58,||asuna looking at suspicious people on the ocean turtle||
558811612832596009,anime-topic,119,||those suspicious people were helping to raid the ship_ in order to get the first bottom up ai_ which would be alice||
558811686480379906,anime-topic,7,oh dude
558811690066640897,anime-topic,5,kappa
558811722551525399,anime-topic,35,holdon i needa find this site again
558811748186980362,anime-topic,5,omg..
558814202584891416,anime-topic,610,<@!297228288471072779> ||"...That is not the dawn..." Alice uttered_ grabbing my right arm. Her words almost failed to enter my mind_ but my brain seemed to be shouting the same thing. That red color was not the sky_ but a massive hexagonal pattern fiercely filling the space above us. Emerging on the surfaces of the shapes were the altering words: **[Warning]** and **[System Announcement]**. "Kirito-kun..." Asuna weakly called my named again. I tightly grasped her slender hand_ as in my mind a vivid memory of <<that day>> was resurrected... the day on which i had seen the very same sky four years ago.||
558814250622255105,anime-topic,34,from fan translations of volume 21
558814441135669293,anime-topic,80,(its the latest fan translation on the web_ so i have no idea what happens next)
558814918954975254,anime-topic,80,(its the latest fan translation on the web_ so i have no idea what happens next)
558815031740071966,anime-topic,6,prolly
558817509143347213,global-md,20,i have 18 secs too..
558817526608298002,global-md,12,except on EX
558817882352386089,new-player-help,45,not exacty easy to determine the "best" one..
558818201157500929,new-player-help,92,if/when there was/will be one_ you'll know because the server's going to be ranting about it
558818638048657428,new-player-help,71,if there is one_ youll know because the server will be ranting about it
558818703714680832,new-player-help,26,otherwise_ theyre all good
558818754029420555,new-player-help,28,(except most of the 5* ones)
558819923313295360,global-md,35,10 level difference_ why not whale?
558820288582778901,global-md,5,yikes
558820666858536961,global-md,35,imagine getting "bonus" units in md
558995170419277825,new-player-help,32,When was the last water ranking?
558996423518060546,new-player-help,7,Oh okie
558996473971343360,new-player-help,49,So that means that i can expect another one soon?
559002745173049345,new-player-help,163,<@130708054676209664> its almost been 4 months since last water ranking_ which is 8 rankings_ and theres only 7 elements so im assuming theres going to be one soon
559002894280687628,new-player-help,23,When did 6* come out..?
559002918636879872,new-player-help,10,Well crap.
559002978305179649,new-player-help,5,Oh mb
559003066171523084,new-player-help,35,Ooooh i read it wrong_ i get it now
559003133032923137,new-player-help,18,Well crahhhhhppppp
559003176884502548,new-player-help,25,I wants me some water hcs
559003544762712074,new-player-help,83,If we do_ do you think that the other elements hcs can be exchanged for water ones?
559003602102910994,new-player-help,32,Ooh okie thats fine with me then
559003630833893376,new-player-help,6,Sks..?
559003740422537217,new-player-help,47,And.. wasnt the the most recent rainbow banner?
559003796097990656,new-player-help,5,That*
559003855023767554,new-player-help,7,Ah okie
559003871771361300,new-player-help,7,Thanks!
559003909293735947,new-player-help,2,Ah
559004921685344257,new-player-help,135,Con of breastplane of serenity - hermit coat outperforms for neutral asuna.. so other element asunas are still better with breastplate?
559005131434360842,new-player-help,29,Im going for asunas first ;-;
559048838539640832,global-md,28,Atk up for herself or party?
559048900036788234,global-md,7,Ooohhhh
559048938368401423,global-md,21,I gotta level her den
559049475277062165,global-md,49,I have swordsman of water asuna in my party rn :/
559049564301033555,global-md,3,Yea
559049630550327297,global-md,46,And i have pirate asuna unlocked at level 1 :/
559050905383862272,global-md,36,Why mlb a unit when u can delete md?
