ID,Server,Channel,Content Length,Content
558450798191837189,r/teengamingnights,general,37,Why the actual fuck was Theo unbanned
558450843209170944,r/teengamingnights,general,74,He’s a lowlife motherfucker that only causes trouble against other players
558450877262725121,r/teengamingnights,general,65,That was the worst decision any of you could of ever fucking made
558450886108643330,r/teengamingnights,general,9,Dumbasses
558451660746129428,r/teengamingnights,general,20,That they’re stupid?
558453136906387459,r/teengamingnights,general,96,I bet if I would do something Theo did I would get banned without probability of an appeal 🤷🏻‍♀️
558453141167800321,r/teengamingnights,general,4,Yeah
558453865847062548,r/teengamingnights,general,3,Wth
558454023112491034,r/teengamingnights,general,32,What was the reason of unbanning
558455107185016853,r/teengamingnights,general,21,Yeah fucking bullshit
558455120422109186,r/teengamingnights,general,22,Nobody wants him there
558455286164357120,r/teengamingnights,general,96,<@!281923324131672075> if you’re going to send a message atleast reply to my question 🤷🏻‍♀️🤷🏻‍♀️
558457815577133057,r/teengamingnights,general,22,Honestly fuck the mods
558464617341386753,r/teengamingnights,general,28,This server is bullshit lmao
558464663948492811,r/teengamingnights,general,11,this server
558464669074063370,r/teengamingnights,general,11,is bullshit
558464672978698240,r/teengamingnights,general,4,lmao
558464701961338922,r/teengamingnights,general,8,cause uh
558464716410847232,r/teengamingnights,general,17,theo got unbanned
558464736417808394,r/teengamingnights,general,33,and all he does is harrass people
558464754943787019,r/teengamingnights,general,29,but when someone bedbombs him
558464772945870859,r/teengamingnights,general,26,they get banned for 3 days
558464819767017493,r/teengamingnights,general,59,no im still on the fuck theo and hes a dumbass motherfucker
558465782078504961,r/teengamingnights,general,26,lmao <@301868793557286922>
558466743631347713,r/teengamingnights,general,160,TheNoobWar_ with all my respect_ unbanning Theo was a big ass mistake. He's acting innocent now_ but in a few days all hes going to is fuck everying in the ass.
558466781275095040,r/teengamingnights,general,24,Just like he did before.
558466803794182154,r/teengamingnights,general,19,But he'll appeal...
558466813583687692,r/teengamingnights,general,16,And get unbanned
558466854465830922,r/teengamingnights,general,44,Why the fuck was it accepted the first time?
558466864251142154,r/teengamingnights,general,27,After all the rule breaking
558466871746363392,r/teengamingnights,general,7,No bans
558466885964922891,r/teengamingnights,general,24,Then the one ban he gets
558466898505891854,r/teengamingnights,general,16,It gets appealed
558466935784996870,r/teengamingnights,general,27,By allowing a rule breaker?
558467028491698186,r/teengamingnights,general,42,You guys also need to install anticheat...
558467099912175626,r/teengamingnights,general,41,He should've been banned for other stuff.
558467122854887424,r/teengamingnights,general,28,All the other rules he broek
558467357396172801,r/teengamingnights,general,41,You're a bad mod_ thats true information.
558467403223138333,r/teengamingnights,general,62,Your server is full of corrupt people_ thats true information.
558467580604579841,r/teengamingnights,general,36,Im going to turn into another theo..
558467610094862385,r/teengamingnights,general,54,When my ban is over_ all hell is going to break loose.
558467642491404298,r/teengamingnights,general,21,Ok you want examples?
558467676801073162,r/teengamingnights,general,57,All theo did before he was banned was break fucking rules
558467712561446913,r/teengamingnights,general,43,He got brownie points with the fucking mods
558467760036904970,r/teengamingnights,general,31,these are examples motherfucker
