ID,Channel,Content Length,Content
558428202557767700,serious-personal,3,oml
558428211705544714,serious-personal,6,people
558428263152615425,serious-personal,0,
558428270299971606,serious-personal,11,it happened
558428275626737676,serious-personal,4,damn
558428286712152103,serious-personal,11,im so happy
558428377682411535,serious-personal,43,<@478358889658581002> everyone know my name
558428553557835787,serious-personal,6,i wont
558428562018009109,debates,2,ha
558428599544184833,debates,19,theres a difference
558428643660005397,debates,34,the nazi swastika is the other way
558428655085289492,debates,19,faces the wrong way
558428710827458580,debates,17,my granda had one
558429224462188555,debates,2,ha
558429248478511136,debates,24,smol is gonna get pissed
558429267722108948,debates,19,i just recived news
558429424777691136,debates,19,ill tell yall later
558429598514282497,debates,1,^
558429645641482253,debates,23,thick thighs save lives
558430693311381513,debates,16,my conclusion is
558430701045809152,debates,12,don't ban it
558430708096565259,debates,11,regulate it
558430722608594946,debates,14,canadian style
558811951153545226,debates,4,lmao
558811961417269276,debates,4,true
558813291141529600,debates,2,oh
558813341158735873,debates,38,kissinger is a great american statemen
558813404651847681,debates,21,he's a great diplomat
558813575523598348,debates,80,all yall hating on my boi kissinger but he's a really fucking effective diplomat
558814444977651714,self,47,<@!274730724538449920> shit man dank sunglasses
558822223369207831,debates,2,ha
558834193740595210,debates,4,lmao
558834376738209832,serious-personal-2,82,<@!229097310494261248> keep me entertained imma be stuck somewhere how have u been
558868548022173708,debates,4,yeah
558868643824271390,debates,24,but c'est la vie ma amie
558868656533274634,debates,14,what can we do
558868769074839562,debates,19,it's life my friend
558868824963678210,debates,10,its french
558869003355947018,debates,68,by the time we get to change society its not gonna effect us no more
558869010205376512,debates,7,besides
558869062617268256,debates,64,we need to work w the older generations on getting to that place
558869338074120202,debates,4,yeah
558869362107351050,debates,34,but we don't make the decisions rn
558869416897675265,debates,52,i just came back from a business dinner w my parents
558869515442847755,debates,67,where they discuss the future of construction in their asian market
558869533042147364,debates,19,and let me tell you
558869577182871592,debates,47,it was not very human or environmental friendly
558869605330976768,debates,26,but its profitable as fuck
558869639917076490,debates,29,we can't make those decisions
558869650516082698,debates,7,not now
558869667968450560,debates,22,and by the time we can
558869675333779466,debates,13,it's too late
558870475523096578,debates,8,no point
559096746605543491,serious-personal,2,HA
559096794261225483,serious-personal,5,dudes
559096801874018309,serious-personal,12,i've done it
559096808983494666,serious-personal,5,again
559096841195487241,serious-personal,0,
559096846631305237,serious-personal,2,ha
559096883092389889,serious-personal,3,5/5
559100177818976257,debates,54,<@388801706076667906> you eat ur banana w ur peel off?
559100896781271041,debates,13,i was kidding
559101007401975875,debates,11,i wear them
559101033486352388,debates,7,i don't
559101925728190474,debates,12,no you don't
559101935416901643,debates,19,you just pay a fine
559101988508532736,debates,9,¯\_(ツ)_/¯
559102022071091211,debates,2,no
559102034310070292,debates,9,thats not
559102057684926484,debates,27,we are somewhat civilized..
559107132621062156,debates,12,i've seen it
559107148030803979,debates,24,both really fucking cool
559110963962576896,debates,3,AHA
560285482626449438,serious-personal-2,5,cause
560285515723833365,serious-personal-2,13,i have offers
560285525118812162,serious-personal-2,17,and i have to pic
560285653225701386,serious-personal-2,26,money isn't the issue here
560285742509850648,serious-personal-2,211,I've gotten in Queens_ University of Alberta_ Case Western_ University of Rochester_ University of Syracuse_ University of Boston_ and the Elliott School of International Affairs at George Washington University.
560285799224967220,serious-personal-2,19,i need to pick soon
560287930741161984,serious-personal-2,23,International relations
560287945475620865,serious-personal-2,12,and Business
560643881448898590,serious-personal-2,3,oof
560643894736453632,serious-personal-2,18,wales is wonderful
560643912046477312,serious-personal-2,22,i loved it when i sent
