ID,Server,Channel,Content Length,Content
558992834536013832,Official Fortnite,creative-discussion,11,i will help
558992898247622658,Official Fortnite,creative-discussion,20,I have got voicechat
558992936940077056,Official Fortnite,creative-discussion,2,ok
558992998440894484,Official Fortnite,creative-discussion,2,me
558993044624506895,Official Fortnite,creative-discussion,30,my fornite name is RogueAgent_
558993106964578324,Official Fortnite,creative-discussion,7,and me?
558993155878420480,Official Fortnite,creative-discussion,3,lol
558993248450904093,Official Fortnite,creative-discussion,23,mine is jahbrenpanvilla
558993259494375448,Official Fortnite,creative-discussion,5,sorry
558993306357465108,Official Fortnite,creative-discussion,19,mine is rogueagent_
558993544853848064,Official Fortnite,creative-discussion,31,can you invite me to your party
