ID,Content Length,Content
560641373284597787,9,Csgo boys
560641567770148864,34,whos the cutest girl in the server
560641835400298533,36,<@!190156141534248961> u r a cutie ❤
560642099175882753,42,<@!226463005288824834> I am a girl_ tap in
560644472795430932,66,I aint ever asking for a 2nd chance_ unless she had that good good
560644488834580500,9,Like Lili
560645181733470209,45,yo lemme join rat gang <@!254795614443798529>
560647764556382218,6,eggs;)
560985991339442188,86,<@!346549631423086594> Remember the fool with the Playboi Carti profile pic named @bev
560986061141049345,40,<@!346549631423086594> thats me i miss u
560986140081913867,34,<@!346549631423086594> waddup gang
