ID,Server,Channel,Content Length,Content
558791640811175945,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,2,ah
558791699300876298,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,1,a
558791751599390731,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,9,wait what
558791796851867649,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,28,pewdiepie got to 30K sub gap
558791815998734406,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,13,what a legend
558792666675150859,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,30,t-series lost all its sub-bots
558792758979198986,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,22,t-series can't find it
558793192619900939,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,3,oSu
558793230938931200,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,3,why
558793250857811988,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,14,i play oSu tho
558793355312496651,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,11,32K sub gap
558793374501437470,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,9,no im not
558793395082887188,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,10,i play oSu
558793665271562273,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,15,wait what it is
558793712138846208,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,73,i thought it was a rhythm game that you have to play by clicking circles-
558793791943999489,FlareTV - PewDiePie vs T-Series,pewdiepie-vs-tseries,8,ah i see
