ID,Channel,Content Length,Content
558448595829915939,fortnite-general,23,Please nerf the new gun
558448686359773196,fortnite-general,21,Malice or Alice angel
558454076874948627,fortnite-general,13,epicgames.com
558454805648113680,fortnite-general,87,If epic were to vault/nerf the Flint Knock Pistol I'd be default dancing on the streets
558455138306752543,fortnite-general,79,Someone did take the l on me with the Flint knock pistol meanwhile I had no gun
558460514368225290,fortnite-general,37,Did you make it <@344580057286705162>
558465351524810762,fortnite-general,16,who likes my pfp
558465608900018177,fortnite-general,20,You noticed already?
558465710104248320,fortnite-general,16,I'm somewhat gfx
558465914903724032,fortnite-general,23,Didn't spend long on it
558466007249846272,fortnite-general,33,just put it together from boredom
558466123906154497,fortnite-general,22,Then why are you here?
558466253824720906,fortnite-general,41,why the creative channel not playground 😛
558466460087877663,fortnite-general,26,!!llAma how get llama rank
558466570838343680,fortnite-general,16,imma stea it boy
558466767219982339,fortnite-general,2,re
558466976595443712,fortnite-general,51,Malice is a copied/inspired from Alice Angel I feel
558467113057255424,fortnite-general,43,my friend  got a 20 kill game first game on
558467260797288489,fortnite-general,32,I can't even get 7. 6 is my best
