ID,Content Length,Content
558830235718647828,19,minecraft is a game
558830276961108008,16,did u know that?
558830405919440926,29,Whats better_ java or bedrock
558830451268255745,4,java
558830651705524224,64,type j if you like java betterNLtype b if you like bedrock better
558830741589458965,3,bro
558830775714316299,18,do u minecraft bro
558830870115385345,36,java edition is pc version basically
558830923777310801,39,but bedrock also has its own pc edition
558830960628465688,18,windows 10 edition
558831091352469524,74,<@317472177207246848> <#332967590685310978> NLNOTE: im not tying to minimod
558831253349072906,39,there should be water bars in minecraft
558831740764815361,61,Hey <@252980043511234560>_ you just advanced to **level 5** !
558831767075684385,2,xD
558832072920268800,34,i love adding reactions with lvl 5
