ID,Channel,Content Length,Content
558437621307539456,general,36,<a:aPPepoPopcorn:523045515471093770>
558437643738808330,general,2,__
558437675993006100,general,24,do it you won’t no balls
558755265000898579,general,43,bro you guys have posted that like 30 times
558755299868147713,general,2,__
558755426427207690,general,22,<@!254795614443798529>
558755943953858580,general,15,lucas he just__
558755971443326993,general,10,lucas he__
558755992846860289,general,20,he just called you__
558756049163911170,general,2,no
558756082361696286,general,25,why would we hate noah tf
558756090532200465,general,1,🙄
558756335093678082,general,37,<@!439926511517040680> say noah fence
558756356069523457,general,3,now
558756528199565372,general,5,lmfao
558756551217905675,general,4,john
558756713323298897,general,31,my fucking speaker just broke__
558758531843751965,general,45,<@223948773447958528> paralyzed in your dream
558758709015347210,general,39,lucid dream is you know you’re dreaming
558758793895215134,general,35,sleep paralysis is you’re paralyzed
558758815928156182,general,13,in your sleep
558758957208829954,general,60,<@!105063148289019904> do Persians get mad if you say habibi
558759067653242907,general,4,true
558759187077922816,general,7,oh fuck
558762223867265034,general,10,hi stupids
558762234273333249,general,38,<a:aPPepoFullTears:528161358118649856>
558762271048728579,general,9,hi dibble
558762297103745085,general,45,hi noah <a:aPPepoZoomEyes:525264976357621761>
558762356759330816,general,14,oh god oh fuck
558762428444442624,general,48,it’s not true that’s a fucking lie i’m too young
558762433011908624,general,5,oh no
558762596933697537,general,60,bruh if i had a child rn he’d probably die right away no cap
558762800839655455,general,20,lucas aren’t you 11?
558762819752034325,general,33,<:peepoDieSip:520207203525984276>
558762936592629761,general,48,<@!254795614443798529> oh so you’re basically 12
558762942200283149,general,6,i mean
558762996046889028,general,9,luke wait
558763044092510254,general,27,lucas you were 14 2 day ago
558763081774137344,general,4,see?
558763108223680513,general,25,he said he just turned 11
558763242692935680,general,9,is that a
558763337849110528,general,4,damb
558763433135439902,general,4,okay
558763450583744522,general,4,okay
558763570968395848,general,23,bruh it’s emilia clarke
558763682826420240,general,18,noah search her up
558763833951387661,general,10,yes barack
558763945612017669,general,44,nah hottest male celeb is henry cavil no cap
558764188827385886,general,32,tomas no stop stop stopstopstosp
558764351570313217,general,22,emilia clarke you mean
558764434663669775,general,6,noah__
558764730475347980,general,38,lucas i’m still number 1 just saying 🙄
558764894376427561,general,31,<@!254795614443798529> ight bet
558765211964801034,general,39,tricia were you gonna hand him the note
558765274392690689,general,41,bye noah <:PPepoHappy:493353112493621258>
558765354365747200,general,48,bye noah <a:aPPepeLightsaber:534704778802888704>
558766196988837895,general,42,i’m going in gen 4 to see what’s happening
558766282653302796,general,21,everyone is muted wtf
558766288281796609,general,3,why
558766368531546112,general,7,but why
558766414111047693,general,31,what the fuck is happening here
558766686778687508,general,26,wait i’m actually confused
558766766617133089,general,13,WHAT GHR FUCK
558766811148058625,general,38,bro they’re attacking kris LMFODNSODBD
558766960590979092,general,23,i’m out here giggling..
558767113922150401,general,43,eliz just go to gen 4 and mute yourself lol
558767466063462401,general,3,yes
558767530634903572,general,3,bro
558767691700371466,general,25,this shit is dumb as fuck
558767769395527743,general,19,i cant talk anyways
558767960408195094,general,22,rynn you started this?
558767985108713472,general,43,explain <:PPepoWeirdSip:523045516246908928>
558768209570824202,general,5,lmfao
558768333642661918,general,69,mute mute mute mute mute mute mute mute mute mute mute mute mute mute
558768342127869973,general,28,<a:fresh:538468844218613772>
558768546491138049,general,38,happy birthday? <@!415656265377644544>
558768897449394176,general,4,okay
558769832036663316,general,1,!
558769841972969472,general,1,!
558770356895350804,general,26,zero is here party is over
558770363492728845,general,2,🙄🙄
558770388255899685,general,7,no wait
558770401602306069,general,13,i was kidding
558770455096459264,general,48,i’m sorry <a:aPPepoFullTears:528161358118649856>
558770783657394177,general,14,mute me for pa
558770818629238784,general,6,thanks
558770839881908245,general,28,wait i’m banned i can’t talk
558770943221039130,general,10,thank you!
558770971088125967,general,38,wait i’m banned and muted i can’t talk
558771068849094666,general,115,<@!439926511517040680> that sucks dude i’m here if you need someone to talk to ily <:PPepoHappy:493353112493621258>
558772332701941772,general,22,where’s the actual sav
558772341254127619,general,13,what the fuck
558772372279394334,general,7,hi eliz
558772404831256606,general,38,no you’re not <@!152566937442975744> 🙄
558772439824465931,general,39,hi eliz <a:peepopat:498592511342804993>
558772475119403038,general,27,bro where is the actual sav
558772490357178398,general,13,what the fuck
558772513543421968,general,11,no but like
558772531801358373,general,14,the actual sav
558772543662718989,general,38,<a:aPPepoHyperPogs:523067105348681738>
558772574063034384,general,22,<@!481167731228540937>
558772582195920897,general,2,oh
558772608623968276,general,6,okay 🙄
558772630262513666,general,22,<@!481167731228540937>
558777727457427477,general,153,https://open.spotify.com/track/0YAQnYt2oB8OdoaeqnHyTI?context=spotify%3Astation%3Aalbum%3A5dVKggb6Nvfp7JJdLfHPof&si=wwCWMRKzSlOzD800po3-OQ this shit fire
558778108304687124,general,2,no
558797025366376459,general,45,zero what the fuck why is your name like that
558797091778854923,general,3,how
558797095411253269,general,3,how
558797138469847050,general,7,hie lzi
558797517459030017,general,17,i splet it retort
558797528292655108,general,5,worng
558797542171738123,general,5,wrong
558799335089766401,general,11,i’m on mute
558799380652621854,general,28,they only allow push to talk
558808833003356170,general,2,__
558808843711152139,general,7,did you
558808940662751244,general,57,did you pull up one of my tweets from 2 years ago alexx__
558808943523266580,general,2,__
558832746483548160,general,50,have y’all seen logan paul flat earth documentary?
