ID,Server,Channel,Content Length,Content
558442834760433664,FlareTV - PewDiePie vs T-Series,general,4,Lmao
558442853211176970,FlareTV - PewDiePie vs T-Series,general,3,Brb
558442875386593311,FlareTV - PewDiePie vs T-Series,general,9,Wait fuck
558442888342536203,FlareTV - PewDiePie vs T-Series,general,18,I’m the only staff
558442910610358276,FlareTV - PewDiePie vs T-Series,general,14,Son of a bitch
558443054852472832,FlareTV - PewDiePie vs T-Series,general,17,Whelp phones on q
558443059302498314,FlareTV - PewDiePie vs T-Series,general,1,1
558443073408073736,FlareTV - PewDiePie vs T-Series,general,19,Rest in pieces chat
558443113023012905,FlareTV - PewDiePie vs T-Series,general,24,Don’t die while I’m away
558443853020135445,FlareTV - PewDiePie vs T-Series,general,4,WDYM
558443860129480704,FlareTV - PewDiePie vs T-Series,general,6,GALAXY
558443889175035904,FlareTV - PewDiePie vs T-Series,general,35,I JUST FUCKING SHOWED YOU A PICTURE
558443897966297090,FlareTV - PewDiePie vs T-Series,general,13,OF THE STATES
558443949291995136,FlareTV - PewDiePie vs T-Series,general,3,...
558444166607011852,FlareTV - PewDiePie vs T-Series,general,113,1- Vermont 2- New Hampshire 3- Massachusetts 4- Rhode Island 5- Connecticut 6- New Jersey 7- Maryland 8- Delaware
558444187805155328,FlareTV - PewDiePie vs T-Series,general,31,READ IT YOU FUCKING CATERPILLAR
558444273356242964,FlareTV - PewDiePie vs T-Series,general,24,Commit largest bath bomb
558444520099020836,FlareTV - PewDiePie vs T-Series,general,21,<#551760690965119026>
558444554555097089,FlareTV - PewDiePie vs T-Series,general,4,Whut
558444561005936651,FlareTV - PewDiePie vs T-Series,general,5,Uh ok
558446107747680281,FlareTV - PewDiePie vs T-Series,general,4,Okay
558446115112878113,FlareTV - PewDiePie vs T-Series,general,6,Galaxy
558446162970017802,FlareTV - PewDiePie vs T-Series,general,4,Whut
558446204610936832,FlareTV - PewDiePie vs T-Series,general,6,Galaxy
558446226526175272,FlareTV - PewDiePie vs T-Series,general,27,This is what I know lmaoooo
558446240568705037,FlareTV - PewDiePie vs T-Series,general,0,
558446332239413269,FlareTV - PewDiePie vs T-Series,general,24,I have friends in Canada
558446525764730920,FlareTV - PewDiePie vs T-Series,general,77,Is it good Galaxy? I know I forgot a lot of places but I can’t remember names
558446635177213974,FlareTV - PewDiePie vs T-Series,general,14,Oh shit really
558446693108940800,FlareTV - PewDiePie vs T-Series,general,18,What did I forget?
558446860369526813,FlareTV - PewDiePie vs T-Series,general,4,Whut
558446890539024385,FlareTV - PewDiePie vs T-Series,general,9,Brb again
558447321075941387,FlareTV - PewDiePie vs T-Series,general,90,<@478791798345433088> shit I thought Alberta was one but didn’t put it in case I was wrong
558447380257570836,FlareTV - PewDiePie vs T-Series,general,28,But yeah I have large smarts
558447412042006554,FlareTV - PewDiePie vs T-Series,general,3,Hai
558448852860928000,FlareTV - PewDiePie vs T-Series,general,3,Hit
558448859005845525,FlareTV - PewDiePie vs T-Series,general,3,Hot
558448916429799427,FlareTV - PewDiePie vs T-Series,general,4,Shhh
558449773083099147,FlareTV - PewDiePie vs T-Series,general,4,What
558449830813237248,FlareTV - PewDiePie vs T-Series,general,11,What Savage
558450175040028672,FlareTV - PewDiePie vs T-Series,general,34,I’ll be back in like 30-40 minutes
558451446992076801,FlareTV - PewDiePie vs T-Series,general,11,Seems legit
558451534149713961,FlareTV - PewDiePie vs T-Series,general,30,?unmute <@!341648742685999106>
558451612348055587,FlareTV - PewDiePie vs T-Series,general,4,Lmao
558451640408211458,FlareTV - PewDiePie vs T-Series,general,63,<a:heartsss:510592789189492738> <a:heartsss:510592789189492738>
558451676076310538,FlareTV - PewDiePie vs T-Series,general,20,I got dishes to wash
558451679398199337,FlareTV - PewDiePie vs T-Series,general,23,So I can’t stay anyways
558451957296267265,FlareTV - PewDiePie vs T-Series,general,91,<@!176921245940580354> <@!383681993508126722> <@!453645110681534464> can one of yall get on
558451959255007232,FlareTV - PewDiePie vs T-Series,general,6,Oh nvm
558451964963323905,FlareTV - PewDiePie vs T-Series,general,12,Dylan’s here
558452111222767618,FlareTV - PewDiePie vs T-Series,general,16,Okay I leave now
558452135566508063,FlareTV - PewDiePie vs T-Series,general,17,I’ll be back soon
558452152230739978,FlareTV - PewDiePie vs T-Series,general,12,Love you all
558452160069632000,FlareTV - PewDiePie vs T-Series,general,7,Goodbye
