ID,Server,Channel,Content Length,Content
560638295030235136,FlareTV - PewDiePie vs T-Series,general,3,sup
560638555081277440,FlareTV - PewDiePie vs T-Series,general,86,well shizzzzz mushrooms ive done all i could ive subscribded with all 7 of my accounts
560639081332342804,FlareTV - PewDiePie vs T-Series,general,20,so how r u all doing
560639528063467571,FlareTV - PewDiePie vs T-Series,general,121,<@467347955117064192>  i completely undrstand tht u feel horrible so do i i ate grapes and i wanna throw up i like grapes
560639946298359813,FlareTV - PewDiePie vs T-Series,general,9,pineapple
560640302050967569,FlareTV - PewDiePie vs T-Series,general,34,im older than 16 i can tell ya tht
560640412629598208,FlareTV - PewDiePie vs T-Series,general,13,mentally im 6
560640642061959177,FlareTV - PewDiePie vs T-Series,general,16,omergahd the dab
560640883150553108,FlareTV - PewDiePie vs T-Series,general,2,yo
560641477047353354,FlareTV - PewDiePie vs T-Series,general,14,yeet yote eggs
560641634719629323,FlareTV - PewDiePie vs T-Series,general,35,ive stubbed my toe with my own shoe
