ID,Server,Channel,Content Length,Content
558783748582408249,Official Fortnite,battle-royale,6,ranked
558788502796632084,Official Fortnite,battle-royale,13,remove turret
558799095620435980,Official Fortnite,battle-royale,6,ranked
558799246086766603,Official Fortnite,battle-royale,88,better sounds aswell please_ i didnt even hear my roof get shot out and my teammate died
558799709377003555,Official Fortnite,battle-royale,60,bro i meme 90% of my games and somehow win most of them lmao
558806129287757827,Official Fortnite,battle-royale,96,is it that hard to make a fucking ranked mode where i dont get pushed by 7 poised playmakers ffs
558807196725542912,Official Fortnite,battle-royale,223,also the fucking new trap placing thing really pisses me off_ i went to go put a trap on the floor when someone was running up the stairs and it placed a floor over the stairs with the fucking trap on it_ its so fucking gay
558807330188296212,Official Fortnite,battle-royale,49,and ofc after that i get sprayed by a compact smg
558807710217273352,Official Fortnite,fortnite-general,24,now that i can relate to
558808097548664860,Official Fortnite,fortnite-general,136,this game is starting to get boring_ its just the same thing over and over. NLNLland_ get shit loot and get rushed by 10 poised playmakers
558808299332698135,Official Fortnite,fortnite-general,9,i have it
559004516427497494,Official Fortnite,battle-royale,22,green ar in unvaulted?
559004610229174273,Official Fortnite,battle-royale,29,pretty sure it wasnt vaulted?
