ID,Server,Channel,Content Length,Content
558460701547429888,Official Fortnite,battleroyale-images,24,...<#345176155348926474>
558461324728991755,Official Fortnite,battleroyale-images,113,!report <@384901041902190593> arguing about skins in the images channel_ continuing after told to go to off topix
558462308016455680,Official Fortnite,battleroyale-images,21,<#345176155348926474>
558462833331798057,Official Fortnite,battleroyale-images,25,Doesn't matter_ just stop
558463344311533589,Official Fortnite,battleroyale-images,44,A little more shadows and it'll be great imo
558463706346815489,Official Fortnite,fortnite-general,15,Yeah apparently
558464164310286347,Official Fortnite,battle-royale,124,How about instead of certain guns only_ an ltm where you don't get your pickaxe and you only get materials by killing others
558464272154492948,Official Fortnite,fortnite-general,84,<@335589446328123393> I do_ and the 50 is my stw pl_ which should actually be 55 now
558464541629874199,Official Fortnite,fortnite-general,90,<@389228967489568771> yo_ what's up? Oh wait nvm you're gonna be banned in a minute or two
558464645619384341,Official Fortnite,fortnite-general,36,!report <@389228967489568771> n-word
558464744755953677,Official Fortnite,battle-royale,38,<@472470828743655434> that's the point
558464789039415316,Official Fortnite,fortnite-general,11,If you want
558465472912424980,Official Fortnite,fortnite-general,123,<@420317826340093952> I used team rumble and went to a camp then put a few walls down each time then shot my self thru them
558465634246066176,Official Fortnite,battle-royale,30,*cough* ***one shot*** *cough*
