ID,Channel,Content Length,Content
558459378899091467,general,4,Easy
558459416685445151,general,34,I have a 2070 and it’s pretty okay
559039061088665623,general,46,<@197448730322927616> why would Shen be banned
559052935762411542,general,5,Oh ok
560635842075426817,general,34,Me when I start shit for no reason
560635883431395359,general,16,Looking at Rcfan
560636846674018305,general,73,Idk why don't you ask your repetitive and annoying harassment of hobbiton
560636895336464424,general,39,For no reason other than muh africatown
560637119521882112,general,16,:DDDDDDDDDDDDDDD
560637222270009384,general,4,Same
560637251323953152,general,32,Might jump ship when reset comes
560637259418697738,general,9,Might not
560637366880960572,general,78,This community has been iffy and some people have straight up ruined it for me
