ID,Server,Channel,Content Length,Content
558435441318035482,/r/Anime Discord!,general,3,Yrt
558439689703653416,/r/Anime Discord!,general,34,<:pepeunamused:471795415247880214>
558440998091358209,/r/Anime Discord!,general,34,<:pepeunamused:471795415247880214>
558441402720059419,/r/Anime Discord!,general,40,I don't even plan on playing Sekiro lmao
558441452364103681,/r/Anime Discord!,general,8,ily2 tho
558441488502095893,/r/Anime Discord!,general,10,sekiro BAD
558441838596587520,/r/Anime Discord!,general,34,cause everyone's a bunch of losers
558442469033771011,/r/Anime Discord!,general,64,because anime fans can have more than just anime to talk about 🤔
558442960057008128,/r/Anime Discord!,general,24,this is basketball right
558456244923531266,/r/Anime Discord!,general,30,<:stfuczar:546592337896275969>
558456437311799316,/r/Anime Discord!,general,23,just tryna help out leo
558457103338045500,/r/Anime Discord!,general,6,I mean
558457137056186368,/r/Anime Discord!,general,35,if you insist leo ill send you some
558457146170146827,/r/Anime Discord!,general,4,jeez
558457244568780825,/r/Anime Discord!,general,1,🐮
558457931834589204,/r/Anime Discord!,general,14,you deserve it
558458100827291648,/r/Anime Discord!,general,32,<:pepeReally:537300110682619915>
558458449021763599,/r/Anime Discord!,general,25,we're just *disappointed*
558458711685988373,/r/Anime Discord!,general,30,haha yeah... who would do that
558458719302713365,/r/Anime Discord!,general,31,<:PepeWeird:530655732073496580>
558459082130980874,/r/Anime Discord!,general,30,<:PhosPeak:530632625837309952>
558459314797543438,/r/Anime Discord!,general,26,he didn't do it on purpose
558459329938849812,/r/Anime Discord!,general,18,he just can;t read
558460153490571274,/r/Anime Discord!,general,34,<:pepeunamused:471795415247880214>
558460487948566548,/r/Anime Discord!,general,23,dominos indeed very bad
558463304570241057,/r/Anime Discord!,general,1,🦅
558466353053433882,/r/Anime Discord!,general,80,to get rid of the nasty frozen pizza in the back <:PepeWeird:530655732073496580>
558466566258294803,/r/Anime Discord!,general,5,bacon
558466594498412545,/r/Anime Discord!,general,13,and pineapple
558466603671355424,/r/Anime Discord!,general,2,oh
558466641286004736,/r/Anime Discord!,general,9,fuck yall
558466885524389889,/r/Anime Discord!,general,14,wtf no bacon??
558466938725203968,/r/Anime Discord!,general,34,<:pepeunamused:471795415247880214>
558466967930011653,/r/Anime Discord!,general,4,what
558466992487530518,/r/Anime Discord!,general,23,bacon on pizza is based
558467168380125222,/r/Anime Discord!,general,11,grease GOOD
558467375981396001,/r/Anime Discord!,general,17,yeah hella sketch
558467438673657856,/r/Anime Discord!,general,36,tell us what it is to ease our minds
558467522811133962,/r/Anime Discord!,general,14,yeah we should
558467804005793803,/r/Anime Discord!,general,60,I knew there was a reason I loved you <@!207982079617531904>
558468047166242837,/r/Anime Discord!,general,39,it's that juicy fucking bod you got too
558468120017371139,/r/Anime Discord!,general,4,woah
558468179920420872,/r/Anime Discord!,general,28,I never said we were an item
558468276452065281,/r/Anime Discord!,general,21,i'd rather fuck jafuu
558468305963450388,/r/Anime Discord!,general,35,<:shinshaAhegao:537699111986659361>
558468547966271529,/r/Anime Discord!,general,68,<@307316995148218381> pic a better game and maybe ill buy it for you
558468683303747604,/r/Anime Discord!,general,16,oh you wouldn't?
558468694129508355,/r/Anime Discord!,general,13,are you sure?
558468932575559680,/r/Anime Discord!,general,50,<@307316995148218381> you took it and you loved it
558468944214884392,/r/Anime Discord!,general,16,you fucking slut
558469270892314660,/r/Anime Discord!,general,37,I can solve that problem for you Czar
558469330682118145,/r/Anime Discord!,general,22,turn off march madness
558469378690121731,/r/Anime Discord!,general,44,<@283818835067273226> yes it is_ enjoy it bb
558472553895559180,/r/Anime Discord!,general,10,smh newfag
558473919779045377,/r/Anime Discord!,general,34,wow even Czar is scared of Ash wtf
558474318288388097,/r/Anime Discord!,general,96,<@!202561900351848448> oh yeah? well i'm not scared of you anymore <:RemPout:391614757775605766>
558474446621507594,/r/Anime Discord!,general,29,aren't you from philly alpha?
558474487377559573,/r/Anime Discord!,general,6,oh wtf
558798662981910528,/r/Anime Discord!,general,35,<@307316995148218381> cute loli pfp
558798739716964372,/r/Anime Discord!,general,6,Thanks
558798762366205982,/r/Anime Discord!,general,3,uwu
558807820624199680,/r/Anime Discord!,general,10,Lost a bet
558807841989722142,/r/Anime Discord!,general,22,the pfp isnt my choice
558812484006314024,/r/Anime Discord!,general,18,I let him win_ tbh
558833547658526722,/r/Anime Discord!,general,34,<:pepeunamused:514505558435561477>
558839327099060225,/r/Anime Discord!,general,26,<@283818835067273226> ily2
560965211478163456,/r/Anime Discord!,general,3,yrt
