ID,Server,Channel,Content Length,Content
560625284584308748,MINECRAFT,technical-bedrock,38,<@557187983841689620> the tnt launcher
560625523982598144,MINECRAFT,technical-bedrock,52,i dont get the joke because of the typo/missing word
560625535726649366,MINECRAFT,technical-bedrock,3,smh
560625625514246174,MINECRAFT,technical-bedrock,10,use energy
560625638373982228,MINECRAFT,technical-bedrock,2,;)
560625697941356560,MINECRAFT,technical-bedrock,13,you said that
560626047431999488,MINECRAFT,builds,95,Two questios_ should i copy paste the pattern to the other half?NLAnd_ should i add more detail?
560626178420113428,MINECRAFT,builds,81,Also i edited it so it could be symmetrical and give an idea on how it might look
560626462890131457,MINECRAFT,builds,3,As?
560626532662640640,MINECRAFT,builds,2,Oh
560626538715021323,MINECRAFT,builds,2,Ok
560626572357402635,MINECRAFT,builds,17,Im kinda slow lol
560626677156282380,MINECRAFT,builds,56,Should i make another pattern in the upper half? Or not?
560626892735119361,MINECRAFT,builds,2,ok
560976249242124301,MINECRAFT,builds,9,Eas p0rra
560976270377353221,MINECRAFT,builds,11,filho p0rra
560976354145730574,MINECRAFT,builds,4,lixo
560976467551453196,MINECRAFT,builds,39,I only know how to insult in portugese.
560976739912777769,MINECRAFT,builds,27,Wdym  <@542130016511590402>
560976762666876928,MINECRAFT,builds,16,i never made one
560976783319629828,MINECRAFT,builds,15,u was sarcastic
560976790743416871,MINECRAFT,builds,2,i*
560976908620136448,MINECRAFT,builds,5,lmfao
560977055848857645,MINECRAFT,builds,22,a house inside a tree?
560977098655924234,MINECRAFT,builds,31,or a house with a growing tree?
560977194004905989,MINECRAFT,builds,4,what
560977316151427092,MINECRAFT,builds,30,someone give this guy a trophy
560977817576144924,MINECRAFT,builds,20,go away tree puncher
560977883162607617,MINECRAFT,builds,30,Only tree punchers are welcome
560979019357487121,MINECRAFT,minecraft,24,YEAH_ TREE PUNCHERS SUCK
560979131043414044,MINECRAFT,minecraft,8,bully :c
560979251256492032,MINECRAFT,minecraft,2,sO
560979276787351575,MINECRAFT,minecraft,9,IM BETTER
560979339882135571,MINECRAFT,minecraft,46,<@482622129481842688> You have no proof either
560979380994703360,MINECRAFT,minecraft,13,Show us then.
560979436707643430,MINECRAFT,minecraft,24,STOP COPYING ME YOU DUCK
560979569507827745,MINECRAFT,minecraft,96,We aren't going to do that because you'll probably going to link us to an actual mojang employee
560979628605308949,MINECRAFT,minecraft,34,<@345035034769752075> U WANNA FITE
560979706107920395,MINECRAFT,minecraft,20,no pls take my money
560979771018969150,MINECRAFT,minecraft,48,this is all i have <:diamond:309458077462167553>
560979927873093657,MINECRAFT,minecraft,20,you owe me a diamond
560979974891372555,MINECRAFT,minecraft,11,Yes you do.
560980008638611474,MINECRAFT,minecraft,4,What
560980090696237076,MINECRAFT,minecraft,56,i have proof i'll just have to get our my hacking system
560980313111789589,MINECRAFT,minecraft,34,Stop doing that_ the meme is dead.
560981855101386789,MINECRAFT,minecraft,7,ok nerd
560981950043652114,MINECRAFT,minecraft,28,Who's that need called jura?
560982053555011588,MINECRAFT,minecraft,9,wait what
560982179937517578,MINECRAFT,minecraft,25,Yeah almost everyone does
561002845566926858,MINECRAFT,technical-bedrock,19,@yolopoophd123#4434
561002852575608846,MINECRAFT,technical-bedrock,3,huh
561002872377180170,MINECRAFT,technical-bedrock,7,He left
